,is_canceled,lead_time,Direct(bool),precancel(bool),prebook(bool),change_room(bool),reserve_change(bool),parkinglot(bool),special_request(bool),customer_type(label)
36111,0,11,0.0,0,0,0,0,0.0,1.0,2
36112,0,0,0.0,0,0,1,0,0.0,1.0,2
36113,0,117,0.0,0,0,0,0,1.0,0.0,2
36114,0,114,0.0,0,0,0,0,0.0,1.0,2
36115,0,10,0.0,0,0,0,0,0.0,1.0,2
36116,0,272,0.0,0,0,0,0,0.0,0.0,0
36117,0,272,0.0,0,0,0,0,0.0,0.0,0
36118,0,72,0.0,0,0,0,0,0.0,0.0,0
36119,0,6,0.0,0,0,1,0,0.0,0.0,3
36120,0,6,0.0,0,0,1,0,0.0,0.0,2
36121,0,272,0.0,0,0,1,0,0.0,1.0,0
36122,0,272,0.0,0,0,1,0,0.0,1.0,0
36123,0,72,0.0,0,0,0,0,0.0,1.0,0
36124,0,120,0.0,0,0,0,0,0.0,0.0,2
36125,0,7,0.0,0,0,0,0,0.0,1.0,2
36126,0,114,0.0,0,0,0,0,0.0,0.0,2
36127,0,213,0.0,0,0,0,0,0.0,1.0,2
36128,0,88,0.0,0,0,0,0,0.0,1.0,2
36129,0,47,0.0,0,0,1,0,0.0,0.0,2
36130,0,27,1.0,0,0,0,0,0.0,1.0,2
36131,0,32,0.0,0,0,0,0,0.0,1.0,2
36132,0,248,0.0,0,0,0,0,0.0,0.0,0
36133,0,117,0.0,0,0,1,0,0.0,1.0,2
36134,0,8,0.0,0,0,0,0,0.0,0.0,2
36135,0,143,0.0,0,0,1,0,0.0,0.0,2
36136,0,82,0.0,0,0,1,0,0.0,0.0,3
36137,0,82,0.0,0,0,1,0,0.0,0.0,3
36138,0,82,0.0,0,0,0,0,0.0,1.0,2
36139,0,79,0.0,0,0,0,0,0.0,0.0,2
36140,0,51,1.0,0,0,0,0,0.0,1.0,2
36141,0,111,0.0,0,0,0,0,0.0,0.0,2
36142,0,116,0.0,0,0,0,0,0.0,0.0,2
36143,0,199,0.0,0,0,0,0,0.0,0.0,0
36144,0,7,0.0,0,0,1,0,1.0,1.0,2
36145,0,7,0.0,0,0,0,0,1.0,0.0,2
36146,0,0,1.0,0,0,1,0,0.0,0.0,2
36147,0,0,0.0,0,0,0,0,1.0,0.0,2
36148,0,172,0.0,0,0,0,0,0.0,1.0,3
36149,0,172,0.0,0,0,0,0,1.0,1.0,3
36150,0,0,1.0,0,0,1,0,1.0,0.0,2
36151,0,101,0.0,0,0,0,0,0.0,1.0,2
36152,0,11,0.0,0,0,0,0,1.0,0.0,2
36153,0,314,0.0,0,0,0,0,0.0,1.0,2
36154,0,15,0.0,0,0,1,0,1.0,1.0,2
36155,0,245,0.0,0,0,0,0,0.0,1.0,2
36156,0,86,0.0,0,0,0,0,0.0,1.0,2
36157,0,88,0.0,0,0,0,0,0.0,0.0,0
36158,0,8,0.0,0,0,1,0,0.0,0.0,2
36159,0,26,0.0,0,0,0,0,0.0,1.0,2
36160,0,5,0.0,0,0,0,0,0.0,1.0,2
36161,0,2,0.0,0,0,0,0,0.0,1.0,2
36162,0,33,0.0,0,0,0,0,1.0,0.0,2
36163,0,257,1.0,0,0,0,0,0.0,1.0,3
36164,0,257,1.0,0,0,0,0,0.0,0.0,3
36165,0,257,1.0,0,0,0,0,0.0,0.0,3
36166,0,302,1.0,0,0,0,0,0.0,0.0,3
36167,0,257,1.0,0,0,0,0,0.0,0.0,3
36168,0,302,1.0,0,0,0,0,0.0,0.0,3
36169,0,302,1.0,0,0,0,0,0.0,0.0,3
36170,0,257,1.0,0,0,0,0,0.0,0.0,3
36171,0,302,1.0,0,0,0,0,0.0,0.0,3
36172,0,32,1.0,0,0,0,0,0.0,0.0,3
36173,0,257,1.0,0,0,1,0,0.0,0.0,3
36174,0,257,1.0,0,0,0,0,0.0,0.0,3
36175,0,257,1.0,0,0,0,0,0.0,0.0,3
36176,0,231,1.0,0,0,1,0,0.0,1.0,3
36177,0,257,1.0,0,0,0,0,0.0,0.0,3
36178,0,257,1.0,0,0,0,0,0.0,0.0,3
36179,0,302,1.0,0,0,0,0,0.0,0.0,3
36180,0,257,1.0,0,0,1,0,0.0,0.0,3
36181,0,231,1.0,0,0,1,0,0.0,0.0,3
36182,0,257,1.0,0,0,0,0,0.0,0.0,3
36183,0,302,1.0,0,0,0,0,0.0,0.0,3
36184,0,231,1.0,0,0,0,0,0.0,0.0,3
36185,0,302,1.0,0,0,0,0,0.0,0.0,3
36186,0,84,0.0,0,0,0,0,0.0,0.0,0
36187,0,302,1.0,0,0,0,0,0.0,0.0,3
36188,0,257,1.0,0,0,0,0,0.0,0.0,3
36189,0,257,1.0,0,0,0,0,0.0,0.0,3
36190,0,257,1.0,0,0,0,0,0.0,0.0,3
36191,0,257,1.0,0,0,0,0,0.0,0.0,3
36192,0,257,1.0,0,0,0,0,0.0,0.0,3
36193,0,302,1.0,0,0,0,0,0.0,0.0,3
36194,0,0,1.0,0,0,0,0,0.0,0.0,2
36195,0,257,1.0,0,0,0,0,1.0,0.0,2
36196,0,0,1.0,0,0,0,0,1.0,0.0,2
36197,0,2,1.0,0,0,1,0,0.0,0.0,2
36198,0,0,1.0,0,0,0,0,0.0,0.0,2
36199,0,29,0.0,0,0,0,0,0.0,1.0,2
36200,0,0,1.0,0,0,0,0,0.0,0.0,2
36201,0,1,1.0,0,0,0,0,0.0,0.0,2
36202,0,27,1.0,0,0,0,0,0.0,1.0,2
36203,0,4,0.0,0,0,1,0,0.0,1.0,3
36204,0,118,0.0,0,0,0,0,0.0,1.0,2
36205,0,4,0.0,0,0,0,0,1.0,1.0,3
36206,0,0,0.0,0,0,0,0,0.0,1.0,2
36207,0,0,0.0,0,0,0,0,1.0,1.0,2
36208,0,83,0.0,0,0,0,0,0.0,1.0,2
36209,0,48,0.0,0,0,0,0,0.0,1.0,2
36210,0,82,0.0,0,0,0,0,0.0,1.0,2
36211,0,93,0.0,0,0,0,0,0.0,0.0,0
36212,0,256,0.0,0,0,0,0,0.0,0.0,0
36213,0,93,0.0,0,0,0,0,0.0,0.0,0
36214,0,296,0.0,0,0,1,0,0.0,1.0,0
36215,0,296,0.0,0,0,1,0,0.0,1.0,0
36216,0,101,0.0,0,0,0,0,0.0,0.0,0
36217,0,116,0.0,0,0,0,0,0.0,1.0,3
36218,0,266,0.0,0,0,1,0,1.0,1.0,2
36219,0,42,0.0,0,0,0,0,1.0,1.0,3
36220,0,42,0.0,0,0,0,0,0.0,1.0,3
36221,0,102,0.0,0,0,0,0,0.0,1.0,2
36222,0,35,0.0,0,0,0,0,0.0,1.0,2
36223,0,116,0.0,0,0,0,0,0.0,0.0,3
36224,0,116,0.0,0,0,0,0,0.0,1.0,3
36225,0,35,0.0,0,0,0,0,1.0,1.0,2
36226,0,116,0.0,0,0,0,0,0.0,0.0,3
36227,0,35,0.0,0,0,0,0,1.0,1.0,2
36228,0,116,0.0,0,0,0,0,0.0,1.0,3
36229,0,116,0.0,0,0,0,0,0.0,1.0,3
36230,0,116,0.0,0,0,0,0,0.0,1.0,3
36231,0,15,0.0,0,0,0,0,1.0,0.0,2
36232,0,0,1.0,0,0,0,0,0.0,0.0,2
36233,0,228,0.0,0,0,0,0,0.0,1.0,2
36234,0,0,1.0,0,0,0,0,0.0,0.0,2
36235,0,116,0.0,0,0,1,0,0.0,0.0,2
36236,0,90,0.0,0,0,1,0,1.0,1.0,3
36237,0,7,0.0,0,0,0,0,0.0,1.0,2
36238,0,90,0.0,0,0,1,0,0.0,1.0,3
36239,0,82,0.0,0,0,0,0,0.0,0.0,0
36240,0,6,0.0,0,0,0,0,0.0,0.0,2
36241,0,96,0.0,0,0,0,0,0.0,0.0,2
36242,0,7,0.0,0,0,0,0,0.0,1.0,2
36243,0,113,0.0,0,0,0,0,0.0,1.0,2
36244,0,193,0.0,0,0,0,0,0.0,1.0,0
36245,0,193,0.0,0,0,0,0,0.0,1.0,0
36246,0,8,1.0,0,0,0,0,1.0,1.0,2
36247,0,217,0.0,0,0,0,0,0.0,1.0,2
36248,0,156,0.0,0,0,0,0,0.0,0.0,3
36249,0,217,0.0,0,0,0,0,0.0,1.0,2
36250,0,156,0.0,0,0,0,0,0.0,0.0,3
36251,0,218,0.0,0,0,0,0,1.0,1.0,2
36252,0,156,0.0,0,0,0,0,0.0,0.0,3
36253,0,156,0.0,0,0,0,0,0.0,0.0,3
36254,0,273,0.0,0,0,0,0,0.0,0.0,2
36255,0,156,0.0,0,0,0,0,0.0,0.0,3
36256,0,156,0.0,0,0,0,0,0.0,0.0,3
36257,0,156,0.0,0,0,0,0,0.0,1.0,3
36258,0,156,0.0,0,0,0,0,0.0,0.0,3
36259,0,36,1.0,0,0,0,0,0.0,0.0,2
36260,0,156,0.0,0,0,0,0,0.0,0.0,3
36261,0,217,0.0,0,0,0,0,0.0,0.0,3
36262,0,156,0.0,0,0,0,0,0.0,0.0,3
36263,0,156,0.0,0,0,0,0,0.0,1.0,3
36264,0,156,0.0,0,0,0,0,0.0,0.0,3
36265,0,94,0.0,0,0,0,0,0.0,1.0,2
36266,0,156,0.0,0,0,0,0,0.0,0.0,3
36267,0,156,0.0,0,0,0,0,0.0,1.0,3
36268,0,156,0.0,0,0,0,0,0.0,0.0,3
36269,0,156,0.0,0,0,0,0,0.0,0.0,3
36270,0,156,0.0,0,0,0,0,0.0,0.0,3
36271,0,156,0.0,0,0,0,0,0.0,0.0,3
36272,0,156,0.0,0,0,0,0,0.0,0.0,3
36273,0,156,0.0,0,0,0,0,0.0,0.0,3
36274,0,156,0.0,0,0,0,0,0.0,0.0,3
36275,0,156,0.0,0,0,0,0,0.0,0.0,3
36276,0,156,0.0,0,0,0,0,0.0,1.0,3
36277,0,156,0.0,0,0,0,0,0.0,0.0,3
36278,0,156,0.0,0,0,0,0,0.0,0.0,3
36279,0,30,0.0,0,0,0,0,0.0,1.0,2
36280,0,51,1.0,0,0,0,0,0.0,1.0,2
36281,0,156,0.0,0,0,0,0,0.0,1.0,2
36282,0,13,0.0,0,0,0,0,0.0,0.0,2
36283,0,45,0.0,0,0,0,0,0.0,0.0,2
36284,0,10,1.0,0,0,0,0,1.0,0.0,2
36285,0,25,0.0,0,0,0,0,0.0,1.0,2
36286,0,26,0.0,0,0,0,0,0.0,0.0,2
36287,0,242,0.0,0,0,0,0,0.0,1.0,2
36288,0,0,0.0,0,0,0,0,0.0,1.0,2
36289,0,2,0.0,0,0,1,0,0.0,0.0,2
36290,0,63,0.0,0,0,0,0,0.0,1.0,2
36291,0,313,0.0,0,0,0,0,0.0,1.0,2
36292,0,16,0.0,0,0,1,0,0.0,1.0,2
36293,0,319,0.0,0,0,0,0,0.0,1.0,2
36294,0,6,0.0,0,0,1,0,0.0,1.0,3
36295,0,110,0.0,0,0,0,0,0.0,0.0,0
36296,0,17,0.0,0,0,1,0,0.0,0.0,2
36297,0,2,0.0,0,0,0,0,1.0,1.0,2
36298,0,0,1.0,0,0,0,0,0.0,0.0,2
36299,0,0,1.0,0,0,0,0,0.0,0.0,2
36300,0,90,0.0,0,0,0,0,0.0,0.0,0
36301,0,2,0.0,0,0,0,0,1.0,1.0,2
36302,0,3,0.0,0,0,0,0,0.0,0.0,2
36303,0,3,0.0,0,0,1,0,1.0,1.0,2
36304,0,12,1.0,0,0,0,0,0.0,0.0,2
36305,0,3,0.0,0,0,1,0,1.0,1.0,2
36306,0,0,1.0,0,0,0,0,1.0,1.0,2
36307,0,0,0.0,0,0,0,0,0.0,1.0,2
36308,0,6,0.0,0,0,0,0,0.0,1.0,3
36309,0,250,0.0,0,0,0,0,0.0,0.0,2
36310,0,2,0.0,0,0,0,0,0.0,0.0,2
36311,0,9,0.0,0,0,0,0,0.0,1.0,2
36312,0,2,0.0,0,0,0,0,1.0,1.0,2
36313,0,0,0.0,0,0,0,0,0.0,1.0,2
36314,0,13,0.0,0,0,0,0,1.0,0.0,2
36315,0,0,1.0,0,0,0,0,1.0,0.0,2
36316,0,110,0.0,0,0,0,0,0.0,0.0,0
36317,0,7,0.0,0,0,0,0,1.0,0.0,2
36318,0,1,0.0,0,0,1,0,1.0,1.0,2
36319,0,112,1.0,0,0,0,0,0.0,1.0,2
36320,0,112,1.0,0,0,0,0,0.0,1.0,2
36321,0,1,1.0,0,0,0,0,1.0,0.0,2
36322,0,10,0.0,0,0,1,0,0.0,1.0,2
36323,0,1,0.0,0,0,1,0,1.0,1.0,2
36324,0,4,0.0,0,0,0,0,0.0,1.0,2
36325,0,118,0.0,0,0,0,0,0.0,0.0,3
36326,0,29,1.0,0,0,0,0,1.0,1.0,2
36327,0,6,0.0,0,0,1,0,1.0,1.0,2
36328,0,5,0.0,0,0,0,0,1.0,0.0,2
36329,0,5,0.0,0,0,1,0,0.0,0.0,2
36330,0,118,0.0,0,0,0,0,0.0,0.0,3
36331,0,118,0.0,0,0,0,0,0.0,0.0,3
36332,0,118,0.0,0,0,0,0,0.0,0.0,3
36333,0,82,0.0,0,0,0,0,0.0,1.0,2
36334,0,215,0.0,0,0,0,0,0.0,1.0,2
36335,0,82,0.0,0,0,0,0,0.0,1.0,2
36336,0,13,0.0,0,0,1,0,0.0,1.0,2
36337,0,125,0.0,0,0,0,0,0.0,1.0,2
36338,0,5,0.0,0,0,1,0,0.0,1.0,2
36339,0,82,0.0,0,0,0,0,0.0,1.0,2
36340,0,8,0.0,0,0,1,0,0.0,1.0,2
36341,0,3,1.0,0,0,0,0,1.0,0.0,2
36342,0,140,0.0,0,0,1,0,0.0,0.0,3
36343,0,241,0.0,0,0,1,0,0.0,1.0,2
36344,0,21,0.0,0,0,0,0,0.0,1.0,2
36345,0,20,0.0,0,0,0,0,0.0,0.0,2
36346,0,8,0.0,0,0,0,0,0.0,1.0,3
36347,0,351,0.0,0,0,0,0,0.0,0.0,0
36348,0,86,0.0,0,0,0,0,0.0,0.0,0
36349,0,8,0.0,0,0,0,0,0.0,1.0,3
36350,0,177,0.0,0,0,1,0,0.0,0.0,2
36351,0,113,0.0,0,0,0,0,0.0,1.0,0
36352,0,13,1.0,0,0,0,0,0.0,0.0,2
36353,0,35,0.0,0,0,0,0,0.0,1.0,2
36354,0,1,1.0,0,0,1,0,0.0,0.0,2
36355,0,126,0.0,0,0,1,0,0.0,1.0,2
36356,0,5,0.0,0,0,0,0,1.0,1.0,2
36357,0,1,0.0,0,0,0,0,1.0,1.0,2
36358,0,0,1.0,0,0,0,0,1.0,0.0,2
36359,0,1,1.0,0,0,0,0,1.0,0.0,2
36360,0,12,0.0,0,0,0,0,0.0,1.0,2
36361,0,3,1.0,0,0,1,0,1.0,1.0,2
36362,0,16,0.0,0,0,0,0,0.0,1.0,2
36363,0,80,0.0,0,0,0,0,0.0,1.0,2
36364,0,75,0.0,0,0,0,0,0.0,1.0,0
36365,0,37,1.0,0,0,0,0,1.0,1.0,2
36366,0,0,1.0,0,0,0,0,0.0,0.0,2
36367,0,247,0.0,0,0,1,0,0.0,1.0,2
36368,0,105,0.0,0,0,1,0,1.0,1.0,2
36369,0,234,0.0,0,0,0,0,0.0,1.0,2
36370,0,121,0.0,0,0,1,0,0.0,1.0,3
36371,0,212,0.0,0,0,1,0,0.0,1.0,2
36372,0,260,0.0,0,0,0,0,0.0,0.0,0
36373,0,230,0.0,0,0,0,0,0.0,0.0,0
36374,0,121,0.0,0,0,0,0,0.0,1.0,2
36375,0,225,0.0,0,0,0,0,0.0,0.0,0
36376,0,272,0.0,0,0,0,0,0.0,0.0,0
36377,0,6,0.0,0,0,0,0,0.0,0.0,2
36378,0,121,0.0,0,0,0,0,0.0,1.0,3
36379,0,238,0.0,0,0,1,0,1.0,1.0,2
36380,0,32,0.0,0,0,0,0,0.0,1.0,2
36381,0,17,0.0,0,0,0,0,0.0,1.0,2
36382,0,12,0.0,0,0,1,0,0.0,1.0,2
36383,0,113,0.0,0,0,0,0,0.0,0.0,2
36384,0,58,1.0,0,0,0,0,0.0,0.0,2
36385,0,106,0.0,0,0,0,0,0.0,0.0,2
36386,0,3,1.0,0,0,0,0,0.0,0.0,2
36387,0,115,0.0,0,0,0,0,0.0,1.0,2
36388,0,21,0.0,0,0,0,0,0.0,1.0,2
36389,0,94,0.0,0,0,0,0,0.0,1.0,2
36390,0,3,0.0,0,0,0,0,1.0,1.0,2
36391,0,152,0.0,0,0,0,0,0.0,1.0,2
36392,0,125,0.0,0,0,0,0,0.0,0.0,2
36393,0,234,0.0,0,0,0,0,0.0,1.0,2
36394,0,27,1.0,0,0,0,0,0.0,0.0,2
36395,0,119,0.0,0,0,0,0,0.0,0.0,3
36396,0,119,0.0,0,0,0,0,0.0,0.0,3
36397,0,105,0.0,0,0,0,0,0.0,0.0,0
36398,0,193,0.0,0,0,0,0,0.0,0.0,0
36399,0,193,0.0,0,0,0,0,0.0,0.0,0
36400,0,193,0.0,0,0,0,0,0.0,0.0,0
36401,0,263,0.0,0,0,0,0,0.0,1.0,3
36402,0,88,0.0,0,0,0,0,0.0,0.0,0
36403,0,135,0.0,0,0,0,0,0.0,1.0,2
36404,0,89,1.0,0,0,0,0,0.0,1.0,2
36405,0,150,0.0,0,0,0,0,0.0,0.0,2
36406,0,228,0.0,0,0,0,0,0.0,0.0,2
36407,0,26,1.0,0,0,0,0,0.0,0.0,2
36408,0,117,0.0,0,0,0,0,0.0,1.0,2
36409,0,221,0.0,0,0,0,0,0.0,0.0,2
36410,0,30,0.0,0,0,0,0,0.0,1.0,2
36411,0,5,0.0,0,0,0,0,0.0,1.0,2
36412,0,244,0.0,0,0,0,0,0.0,1.0,2
36413,0,81,0.0,0,0,0,0,0.0,0.0,2
36414,0,128,0.0,0,0,0,0,0.0,0.0,2
36415,0,66,0.0,0,0,0,0,1.0,1.0,3
36416,0,66,0.0,0,0,0,0,0.0,0.0,3
36417,0,326,0.0,0,0,0,0,1.0,1.0,2
36418,0,297,0.0,0,0,0,0,0.0,1.0,2
36419,0,16,0.0,0,0,1,0,0.0,1.0,2
36420,0,8,0.0,0,0,1,0,0.0,1.0,2
36421,0,120,0.0,0,0,0,0,0.0,1.0,2
36422,0,247,0.0,0,0,1,0,0.0,1.0,2
36423,0,114,1.0,0,0,0,0,0.0,1.0,2
36424,0,35,0.0,0,0,0,0,0.0,0.0,2
36425,0,16,1.0,0,0,0,0,1.0,1.0,2
36426,0,103,0.0,0,0,0,0,0.0,1.0,2
36427,0,13,0.0,0,0,0,0,0.0,1.0,2
36428,0,289,0.0,0,0,1,0,0.0,0.0,0
36429,0,361,0.0,0,0,0,0,0.0,1.0,0
36430,0,361,0.0,0,0,0,0,0.0,1.0,0
36431,0,89,0.0,0,0,0,0,0.0,0.0,0
36432,0,89,0.0,0,0,0,0,0.0,0.0,0
36433,0,81,0.0,0,0,0,0,0.0,1.0,0
36434,0,85,0.0,0,0,0,0,0.0,0.0,0
36435,0,103,0.0,0,0,0,0,0.0,1.0,2
36436,0,107,0.0,0,0,0,0,0.0,0.0,0
36437,0,93,0.0,0,0,0,0,0.0,1.0,2
36438,0,262,0.0,0,0,0,0,0.0,0.0,2
36439,0,12,0.0,0,0,0,0,1.0,1.0,2
36440,0,5,1.0,0,0,0,0,1.0,0.0,2
36441,0,9,0.0,0,0,0,0,1.0,1.0,2
36442,0,9,0.0,0,0,0,0,0.0,1.0,2
36443,0,66,1.0,0,0,0,0,0.0,0.0,2
36444,0,67,0.0,0,0,0,0,0.0,1.0,2
36445,0,0,0.0,0,0,0,0,0.0,1.0,2
36446,0,124,0.0,0,0,0,0,0.0,0.0,0
36447,0,2,0.0,0,0,0,0,0.0,1.0,3
36448,0,2,0.0,0,0,0,0,0.0,1.0,3
36449,0,2,0.0,0,0,0,0,1.0,1.0,3
36450,0,13,1.0,0,0,0,0,1.0,1.0,2
36451,0,20,1.0,0,0,0,0,0.0,0.0,2
36452,0,68,0.0,0,0,1,0,1.0,1.0,2
36453,0,1,0.0,0,0,0,0,0.0,1.0,2
36454,0,128,0.0,0,0,1,0,0.0,1.0,2
36455,0,3,1.0,0,0,1,0,1.0,1.0,2
36456,0,223,0.0,0,0,0,0,0.0,1.0,2
36457,0,1,0.0,0,0,0,0,1.0,0.0,2
36458,0,59,0.0,0,0,0,0,1.0,1.0,2
36459,0,93,0.0,0,0,0,0,0.0,0.0,2
36460,0,0,0.0,0,0,0,0,0.0,0.0,2
36461,0,193,0.0,0,0,0,0,0.0,0.0,0
36462,0,292,0.0,0,0,0,0,0.0,0.0,0
36463,0,117,0.0,0,0,0,0,0.0,0.0,0
36464,0,117,0.0,0,0,0,0,0.0,0.0,0
36465,0,120,0.0,0,0,0,0,0.0,0.0,2
36466,0,120,0.0,0,0,0,0,0.0,0.0,2
36467,0,163,0.0,0,0,0,0,0.0,0.0,2
36468,0,0,1.0,0,0,0,0,0.0,1.0,2
36469,0,103,0.0,0,0,0,0,0.0,1.0,2
36470,0,7,0.0,0,0,0,0,0.0,1.0,3
36471,0,83,0.0,0,0,0,0,0.0,0.0,0
36472,0,7,0.0,0,0,0,0,0.0,1.0,3
36473,0,153,0.0,0,0,1,0,0.0,1.0,2
36474,0,3,1.0,0,0,0,0,1.0,1.0,2
36475,0,3,0.0,0,0,0,0,0.0,1.0,2
36476,0,286,0.0,0,0,1,0,0.0,1.0,0
36477,0,26,0.0,0,0,0,0,1.0,0.0,2
36478,0,286,0.0,0,0,1,0,0.0,1.0,0
36479,0,286,0.0,0,0,1,0,0.0,1.0,0
36480,0,67,1.0,0,0,0,0,0.0,0.0,2
36481,0,0,1.0,0,0,0,0,0.0,0.0,2
36482,0,286,0.0,0,0,1,0,0.0,1.0,0
36483,0,83,0.0,0,0,0,0,0.0,1.0,2
36484,0,0,1.0,0,0,0,0,0.0,0.0,2
36485,0,59,0.0,0,0,1,0,1.0,0.0,3
36486,0,94,0.0,0,0,0,0,0.0,0.0,2
36487,0,3,0.0,0,0,0,0,0.0,0.0,3
36488,0,275,0.0,0,0,1,0,0.0,1.0,0
36489,0,74,0.0,0,0,1,0,0.0,1.0,0
36490,0,208,0.0,0,0,1,0,0.0,1.0,0
36491,0,112,0.0,0,0,0,0,0.0,0.0,2
36492,0,243,0.0,0,0,0,0,0.0,1.0,2
36493,0,205,0.0,0,0,0,0,0.0,1.0,2
36494,0,205,0.0,0,0,0,0,0.0,1.0,2
36495,0,130,0.0,0,0,0,0,1.0,1.0,2
36496,0,329,0.0,0,0,0,0,0.0,1.0,2
36497,0,126,0.0,0,0,0,0,0.0,0.0,0
36498,0,181,0.0,0,0,0,0,0.0,1.0,0
36499,0,118,0.0,0,0,0,0,0.0,1.0,0
36500,0,118,0.0,0,0,0,0,0.0,1.0,0
36501,0,208,0.0,0,0,1,0,0.0,0.0,0
36502,0,200,0.0,0,0,0,0,0.0,1.0,0
36503,0,5,0.0,0,0,1,0,1.0,0.0,2
36504,0,147,0.0,0,0,0,0,0.0,0.0,2
36505,0,97,0.0,0,0,0,0,0.0,0.0,2
36506,0,104,0.0,0,0,1,0,0.0,0.0,3
36507,0,118,0.0,0,0,0,0,0.0,0.0,3
36508,0,118,0.0,0,0,0,0,0.0,0.0,3
36509,0,104,0.0,0,0,1,0,0.0,0.0,3
36510,0,118,0.0,0,0,0,0,0.0,0.0,3
36511,0,118,0.0,0,0,0,0,0.0,0.0,3
36512,0,7,0.0,0,0,0,0,0.0,0.0,3
36513,0,108,0.0,0,0,0,0,0.0,0.0,2
36514,0,0,0.0,0,0,1,0,0.0,1.0,3
36515,0,222,0.0,0,0,0,0,0.0,1.0,2
36516,0,126,0.0,0,0,0,0,0.0,0.0,2
36517,0,4,1.0,0,0,0,0,0.0,1.0,2
36518,0,219,0.0,0,0,0,0,0.0,1.0,2
36519,0,195,0.0,0,0,0,0,0.0,1.0,2
36520,0,154,0.0,0,0,0,0,0.0,0.0,2
36521,0,0,1.0,0,0,0,0,1.0,0.0,2
36522,0,118,0.0,0,0,0,0,0.0,0.0,2
36523,0,213,0.0,0,0,1,0,0.0,1.0,2
36524,0,126,0.0,0,0,0,0,0.0,0.0,2
36525,0,62,0.0,0,0,0,0,0.0,1.0,2
36526,0,89,0.0,0,0,0,0,0.0,1.0,2
36527,0,103,0.0,0,0,0,0,0.0,0.0,2
36528,0,98,0.0,0,0,0,0,0.0,0.0,2
36529,0,303,0.0,0,0,0,0,0.0,0.0,0
36530,0,87,0.0,0,0,0,0,0.0,0.0,2
36531,0,130,0.0,0,0,0,0,0.0,1.0,2
36532,0,72,1.0,0,0,0,0,0.0,0.0,2
36533,0,72,1.0,0,0,0,0,0.0,1.0,2
36534,0,302,0.0,0,0,1,0,0.0,0.0,2
36535,0,194,0.0,0,0,0,0,0.0,0.0,2
36536,0,142,0.0,0,0,0,0,0.0,0.0,2
36537,0,95,0.0,0,0,0,0,0.0,0.0,2
36538,0,127,0.0,0,0,0,0,0.0,0.0,2
36539,0,79,0.0,0,0,0,0,0.0,1.0,2
36540,0,95,0.0,0,0,0,0,0.0,0.0,2
36541,0,95,0.0,0,0,0,0,0.0,0.0,2
36542,0,15,0.0,0,0,0,0,1.0,0.0,2
36543,0,11,0.0,0,0,1,0,1.0,1.0,2
36544,0,18,0.0,0,0,1,0,0.0,0.0,2
36545,0,0,1.0,0,0,0,0,1.0,0.0,2
36546,0,25,0.0,0,0,0,0,0.0,1.0,2
36547,0,1,0.0,0,0,0,0,1.0,0.0,2
36548,0,68,1.0,0,0,0,0,0.0,1.0,1
36549,0,0,0.0,0,0,0,0,0.0,0.0,2
36550,0,2,0.0,0,0,0,0,0.0,0.0,1
36551,0,8,0.0,0,0,0,0,0.0,1.0,2
36552,0,1,1.0,0,0,1,0,0.0,0.0,2
36553,0,25,1.0,0,0,0,0,1.0,1.0,2
36554,0,33,1.0,0,1,1,0,1.0,1.0,3
36555,0,153,0.0,0,0,0,0,0.0,0.0,2
36556,0,133,1.0,0,0,0,0,0.0,1.0,2
36557,0,98,0.0,0,0,0,0,0.0,0.0,2
36558,0,105,0.0,0,0,0,0,0.0,1.0,2
36559,0,0,0.0,0,0,0,0,1.0,0.0,2
36560,0,11,0.0,0,0,1,0,0.0,1.0,2
36561,0,107,0.0,0,0,0,0,0.0,1.0,2
36562,0,168,0.0,0,0,0,0,0.0,0.0,2
36563,0,1,1.0,0,0,0,0,1.0,1.0,2
36564,0,255,0.0,0,0,0,0,0.0,1.0,2
36565,0,9,0.0,0,0,0,0,1.0,1.0,2
36566,0,87,0.0,0,0,0,0,0.0,1.0,2
36567,0,3,0.0,0,0,0,0,1.0,1.0,2
36568,0,239,1.0,0,0,0,0,0.0,0.0,2
36569,0,131,0.0,0,0,1,0,0.0,0.0,2
36570,0,93,0.0,0,0,1,0,0.0,0.0,2
36571,0,2,0.0,0,0,0,0,0.0,1.0,2
36572,0,5,0.0,0,0,0,0,0.0,0.0,2
36573,0,33,0.0,0,0,0,0,0.0,1.0,2
36574,0,5,0.0,0,0,0,0,0.0,1.0,2
36575,0,93,1.0,0,0,0,0,1.0,0.0,3
36576,0,93,1.0,0,0,0,0,0.0,0.0,3
36577,0,101,1.0,0,0,1,0,0.0,0.0,2
36578,0,26,0.0,0,0,0,0,0.0,1.0,2
36579,0,283,0.0,0,0,0,0,0.0,1.0,0
36580,0,358,0.0,0,0,0,0,0.0,1.0,0
36581,0,110,0.0,0,0,1,0,0.0,1.0,2
36582,0,128,0.0,0,0,0,0,0.0,1.0,3
36583,0,219,0.0,0,0,0,0,0.0,0.0,2
36584,0,128,0.0,0,0,0,0,0.0,1.0,3
36585,0,132,0.0,0,0,0,0,0.0,0.0,2
36586,0,117,0.0,0,0,0,0,1.0,0.0,2
36587,0,114,0.0,0,0,0,0,0.0,0.0,2
36588,0,42,0.0,0,0,0,0,1.0,0.0,2
36589,0,105,0.0,0,0,0,0,0.0,1.0,0
36590,0,104,0.0,0,0,0,0,0.0,0.0,0
